User Name,Track Name,Post Time,Plays,Likes
Touliver,Phương Vy feat. Antoneus Maximus - I'm La Vy ( Touliver Mix ),Posted 9 years ago,"40,178 plays",215
Touliver,Fuck Love ( Original Mix ),Posted 9 years ago,"72,838 plays",563
Touliver,Khi Em Ra Đi,Posted 9 years ago,"80,862 plays",546
Touliver,JustaTee - She Neva Knows ( Original ),Posted 9 years ago,"895,593 plays","5,989"
Touliver,Fragrance,Posted 9 years ago,"72,076 plays",458
Touliver,Lưu Hương Giang - Your Game,Posted 9 years ago,"64,726 plays",415
Touliver,Yêu Em Vậy Thôi ( Touliver Remix ),Posted 10 years ago,"137,375 plays","1,090"
Touliver,Hoa sữa ( Touliver Remix ),Posted 10 years ago,"143,711 plays","1,246"
Touliver,MR.A - Tell Me Why ( Original ),Posted 10 years ago,"324,329 plays","2,077"
Touliver,"Lil' Knight ft P.A , JustaTee - Lonely Star",Posted 10 years ago,"240,216 plays","1,315"
Touliver,SpaceShip,Posted 10 years ago,"97,439 plays",709
Touliver,Intro,Posted 10 years ago,"74,232 plays",281
Touliver,Touliver - Dream,Posted 10 years ago,"62,595 plays",410
Touliver,Make You Smile ( Touliver Remix ),Posted 10 years ago,"38,238 plays",178
Touliver,"Emily ft LK , JustaTee - Xin Anh Đừng",Posted 10 years ago,"2,381,539 plays","7,433"
Touliver,3D - Forget The Way Back To The Room ( Touliver Remix ),Posted 10 years ago,"29,111 plays",131
Touliver,JustaTee - Hoa sữa,Posted 10 years ago,"179,865 plays","1,186"
Touliver,29,Posted 10 years ago,"174,600 plays","1,046"
Touliver,3D - Mad World,Posted 10 years ago,"35,177 plays",152
Touliver,I'm a HeartBreaker ( ft JustaTee ),Posted 10 years ago,"95,337 plays",709
Touliver,Mưa Bão,Posted 10 years ago,"177,088 plays","1,560"
Touliver,Soobin - Broken Dream ( Touliver Mix ),Posted 10 years ago,"40,688 plays",234
Touliver,Blue boy,Posted 10 years ago,"28,695 plays",133
Touliver,Minh Kiên - Go Away ( Touliver R&B Mix ),Posted 10 years ago,"42,562 plays",293
Touliver,Tiec,Posted 10 years ago,"31,558 plays",167
Touliver,Give My Love Away,Posted 10 years ago,"31,688 plays",145
Touliver,Hoàng Hải - Em Sẽ Là Giấc Mơ ( Touliver R&B Mix ),Posted 10 years ago,"143,980 plays","1,191"
Touliver,Wiz Khalifa - Black and Yellow ( Touliver Remix ),Posted 10 years ago,"296,600 plays","1,566"
Touliver,SouljaStep,Posted 10 years ago,"19,116 plays",147
Touliver,Open Your Eyes,Posted 10 years ago,"20,878 plays",113
Touliver,I Miss You,Posted 10 years ago,"35,393 plays",293
𝚑𝚞𝚠𝚗𝚐,Ánh sao và bầu trời || Cover by Ling Thỏ,Posted 3 days ago,"3,197 plays",57
𝚑𝚞𝚠𝚗𝚐,Dịu dàng em đến (Lofi) || Erik x Quanvrox,Posted 1 month ago,"1,261,396 plays",15.8K
𝚑𝚞𝚠𝚗𝚐,if i ain't got you || Rosé x Suhyun x Onew,Posted 3 months ago,"190,487 plays","3,831"
𝚑𝚞𝚠𝚗𝚐,𝘛𝘩𝘪𝘤𝘩 𝘦𝘮 𝘩𝘰𝘪 𝘯𝘩𝘪𝘦𝘶 || 𝘤𝘰𝘷𝘦𝘳 𝘣𝘺 𝘏𝘦𝘬𝘪𝘪,Posted 3 months ago,"2,490 plays",28
𝚑𝚞𝚠𝚗𝚐,Phố Đã Lên Đèn ||「Lofi Version by 1 9 6 7」,Posted 4 months ago,"1,199,214 plays","8,284"
𝚑𝚞𝚠𝚗𝚐,𝘋𝘶𝘰𝘯𝘨 𝘵𝘰𝘪 𝘤𝘩𝘰 𝘦𝘮 𝘷𝘦  || 𝘤𝘰𝘷𝘦𝘳 𝘣𝘺 𝘕𝘨𝘶𝘺𝘦𝘯 𝘛𝘩𝘪 𝘚𝘶𝘰𝘯𝘨 𝘈𝘯𝘩,Posted 4 months ago,"7,908 plays",35
𝚑𝚞𝚠𝚗𝚐,𝒐𝒏𝒍𝒚 𝒎𝒆 || 𝑳𝒆𝒏𝒂 𝒙 𝑷𝑨𝒀 / 𝑴.𝑨.𝑫 𝑺𝑻𝑼𝑫𝑰𝑶,Posted 5 months ago,"50,458 plays",419
𝚑𝚞𝚠𝚗𝚐,𝑴𝒖𝒐𝒏 𝒓𝒐𝒊 𝒎𝒂 𝒔𝒂𝒐 𝒄𝒐𝒏 || 𝑮𝒖𝒊𝒕𝒂𝒓 𝒄𝒐𝒗𝒆𝒓 𝒃𝒚 𝑴𝒂𝒊𝑨𝒏𝒉𝑻𝒂𝒊,Posted 5 months ago,"4,302 plays",42
𝚑𝚞𝚠𝚗𝚐,𝚛𝚊𝚗𝚐 𝚔𝚑𝚘𝚗 || 𝙼𝚒𝚗𝚊 𝚌𝚘𝚟𝚎𝚛,Posted 6 months ago,"693,313 plays","2,633"
𝚑𝚞𝚠𝚗𝚐,3107 - 2 || 𝘤𝘰𝘷𝘦𝘳 𝘣𝘺 𝘛𝘩𝘶𝘺 𝘈𝘯,Posted 8 months ago,"11,952 plays",127
𝚑𝚞𝚠𝚗𝚐,𝘷𝘪 𝘦𝘮 𝘯𝘩𝘰 𝘢𝘯𝘩 || 𝘤𝘰𝘷𝘦𝘳 𝘣𝘺 𝘓𝘺𝘭𝘺,Posted 1 year ago,613 plays,6
ZRecords,Em Hát Ai Nghe - Orange (Mix),Posted 2 months ago,"174,981 plays",599
ZRecords,Hạnh Phúc Mới - SƠN TÙNG MTP (Remake ),Posted 2 months ago,"28,540 plays",205
ZRecords,3107 - 3 | W N X Nâu X Duongg X Titie ( Lofi Ver.),Posted 2 months ago,"7,419 plays",30
ZRecords,Yêu Sắc Yếu l Osad  (mix).mp3,Posted 5 months ago,"2,001 plays",15
ZRecords,Cô Độc Vương  Hải Lai A Mộ x Thiên Tú (Mix),Posted 6 months ago,792 plays,15
ZRecords,She Neva Knows - Justatee ( Lofi Ver ),Posted 7 months ago,"2,112,673 plays","9,323"
ZRecords,MRTT.mp3,Posted 7 months ago,120 plays,6
ZRecords,Tình Bạn Diệu Kì (Mix).mp3,Posted 8 months ago,"4,055 plays",35
ZRecords,2 A.M - JustaTee x BigDaddy (Lo-fi).mp3,Posted 8 months ago,"2,892 plays",52
ZRecords,Nhớ Người Hay Nhớ |  Sofia X Khói X Châu Đăng Khoa ( Remix ),Posted 8 months ago,"616,155 plays","4,674"
ZRecords,Ái Nộ - Masew x Khoi Vu (Nhạc gây nghiện tiktok),Posted 10 months ago,"604,549 plays","3,581"
ZRecords,Điêu Toa - Pháo x Masew ( Mix Instrument),Posted 10 months ago,"1,108 plays",13
ZRecords,Anh Đâu Đấy (Lofi Ver.).mp3,Posted 11 months ago,"1,621 plays",18
ZRecords,Chẳng Thể Tìm Được Em - PhucXp (Lofi Vietnam) _ Audio Official.mp3,Posted 11 months ago,"5,638 plays",33
ZRecords,Ông trời làm tội anh chưa - MINH HANH x RASTZ x QNT ft. TUẤN CRY (lofi) _ Lofi VietNam.mp3,Posted 11 months ago,"4,101 plays",35
ZRecords,Beat rap love .mp3,Posted 11 months ago,234 plays,12
ZRecords,Beat 3.mp3,Posted 11 months ago,51 plays,4
ZRecords,Mượn Rượu Tỏ Tình - BigDaddy x Emily (Mix).mp3,Posted 11 months ago,168 plays,6
ZRecords,Summer Day .mp3,Posted 11 months ago,42 plays,3
ZRecords,LilWuyn x 16 Typh - Don't Waste My Time (Remix).mp3,Posted 11 months ago,"2,340 plays",18
ZRecords,beat2.mp3,Posted 11 months ago,34 plays,3
ZRecords,Anh Phải Sống Thế Nào (Lofi Ver.),Posted 1 year ago,"7,521 plays",43
ZRecords,Như Anh Mơ - PC (Remix),Posted 1 year ago,499 plays,7
ZRecords,MISSING YOU - PHƯƠNG LY X TINLE,Posted 1 year ago,"5,534 plays",27
ZRecords,Liệu Giờ - 2T x Văn,Posted 1 year ago,353 plays,9
ZRecords,Cô Ấy Ốm Rồi,Posted 1 year ago,80 plays,2
ZRecords,BMAGER - Khoi Vu ( mix),Posted 1 year ago,"325,723 plays",775
ZRecords,HƯNG CACAO X VRT - THE MUSE,Posted 1 year ago,"1,564 plays",15
ZRecords,Haohinh & Judian - Nơi Chỉ Còn Ta (Official Lyric),Posted 1 year ago,"7,330 plays",88
ZRecords,Tát Nước Đầu Đình - Lynk Lee ft.Binz,Posted 1 year ago,172 plays,2
ZRecords,"Crush 2 - Wn ft.Tez, Tien ( Remix)",Posted 1 year ago,436 plays,6
ZRecords,24h - LyLy (Thuan Mix,Posted 1 year ago,106 plays,1
ZRecords,Lê Thiện Hiếu - Xứng Đôi Cưới Thôi (AnSMOKE Ft. MilkyD Remix),Posted 1 year ago,222 plays,3
ZRecords,Xe Đạp (Daeron & Whisky Remix)   - Charles Huynh Cover,Posted 1 year ago,969 plays,15
ZRecords,HomeTown - Kiper T,Posted 1 year ago,29 plays,Like
ZRecords,Chillies X BLAZE - Mascara (Kiper T Remix),Posted 1 year ago,332 plays,2
ZRecords,Ta Đi Tìm Em (Kiper T Remix),Posted 1 year ago,104 plays,3
ZRecords,Nguyễn Trọng Tài Ft. MC 12 - Hongkong 12,Posted 1 year ago,51 plays,1
ZRecords,Kiper T - I'm Late,Posted 1 year ago,143 plays,1
ZRecords,Kiper T - Chỉ Là Một Lý Do Của Nhau,Posted 1 year ago,86 plays,1
ZRecords,"Wn, Tezdy, Nhi - Lenlala (Double D Remix)",Posted 1 year ago,539 plays,2
ZRecords,NƠI - EM - LÀ - BÌNH - YÊN - TÓC - TIÊN - X-BINZ - X-TOULIVER - X-RHYMASTIC - Remix,Posted 1 year ago,746 plays,2
ZRecords,GÁC LẠI ÂU LO - Da LAB Ft. Miu Lê,Posted 1 year ago,260 plays,4
ZRecords,ÔNG TRỜI LÀM TỘI ANH CHƯA,Posted 1 year ago,541 plays,5
ZRecords,Kiper T - Chỉ Là Một Lý Do Của Nhau,Posted 1 year ago,82 plays,1
ZRecords,Kiper T - I'm Late,Posted 1 year ago,24 plays,Like
ZRecords,"Wn, Tezdy, Nhi - Lenlala (Double D Remix)",Posted 1 year ago,75 plays,2
ZRecords,"Duongg, Nâu - 3107 (Whisky & Mr. Paa Remix)",Posted 1 year ago,"102,187 plays",208
ZRecords,SIMPLE LUV (PROCER REMIX) - OBITO x SEACHAINS x DAVIS x LENA _ OLAY Cover,Posted 1 year ago,9 plays,5
Orion Bui,Muzikdapdich,Posted 2 months ago,298 plays,4
Orion Bui,Spring Bring You Back From Memories Teaser,Posted 4 months ago,105 plays,2
Orion Bui,Cloud Number 2 (3 year ago),Posted 10 months ago,84 plays,1
Orion Bui,Chờ Lời Anh Nói - IVY Ft Crou Produce By OrionB Final,Posted 1 year ago,"1,408,438 plays",12.7K
Orion Bui,Tuyet Hong Lau,Posted 1 year ago,157 plays,2
Orion Bui,Sunday T ft Orion,Posted 2 years ago,531 plays,9
Orion Bui,Crash of collab - Sau Tat Ca,Posted 4 years ago,185 plays,4
Orion Bui,Boobawbruh,Posted 4 years ago,129 plays,2
Orion Bui,My Bluestone,Posted 4 years ago,"1,323 plays",8
Orion Bui,Goodnight Remixx OrionB happy ver,Posted 4 years ago,192 plays,6
Orion Bui,Sounds from Thứ Tư evening,Posted 5 years ago,116 plays,5
Orion Bui,Cat Song,Posted 5 years ago,100 plays,4
Orion Bui,Trống Vắng,Posted 5 years ago,134 plays,2
Orion Bui,Latch OB ver,Posted 5 years ago,127 plays,4
Orion Bui,Pikiachu,Posted 6 years ago,127 plays,4
Orion Bui,Think Touliver - (Orion Ver),Posted 6 years ago,206 plays,7
Orion Bui,Empty Universe,Posted 6 years ago,297 plays,6
Orion Bui,Peace Of Mind,Posted 6 years ago,193 plays,5
Orion Bui,Bubble Cloud,Posted 6 years ago,111 plays,4
Orion Bui,My Everything TIEN TIEN Dubstep  2,Posted 6 years ago,199 plays,3
Orion Bui,Nice Clound,Posted 6 years ago,140 plays,4
Orion Bui,For Yew,Posted 6 years ago,274 plays,8
Orion Bui,Mưa đông,Posted 6 years ago,150 plays,3
Orion Bui,Chưa đặt tên !!!,Posted 6 years ago,248 plays,4
Orion Bui,Nothin On Me[1],Posted 6 years ago,188 plays,4
Orion Bui,Bad Apple,Posted 6 years ago,213 plays,2
Orion Bui,Cánh Đồng Diều,Posted 6 years ago,531 plays,13
Orion Bui,Danh Tien Em Orion Ver[1],Posted 7 years ago,237 plays,4
Orion Bui,The motions,Posted 7 years ago,421 plays,9
Orion Bui,River crazy in me :))),Posted 7 years ago,214 plays,8
Orion Bui,Turned off the TV,Posted 7 years ago,232 plays,5
Orion Bui,Scary monster and nice spirit at Piano Room,Posted 7 years ago,901 plays,5
Orion Bui,Fight For Life,Posted 7 years ago,177 plays,7
Orion Bui,"Circle 3,14",Posted 7 years ago,583 plays,11
Orion Bui,Come Back To Me,Posted 7 years ago,467 plays,14
Orion Bui,Blue Angel[1],Posted 7 years ago,194 plays,7
Orion Bui,OB 3.4,Posted 7 years ago,249 plays,8
Orion Bui,Sing Like Me,Posted 7 years ago,681 plays,7
Orion Bui,Illution Mark 1,Posted 7 years ago,149 plays,5
Orion Bui,Flow Of Pi,Posted 7 years ago,167 plays,7
Orion Bui,Maricle,Posted 7 years ago,280 plays,5
Orion Bui,Walk In Dream 2,Posted 7 years ago,203 plays,5
Orion Bui,Cartoon Say Hi,Posted 8 years ago,383 plays,11
Orion Bui,This Christmas (Academy class ),Posted 8 years ago,394 plays,8
Orion Bui,Hear your heart beat,Posted 8 years ago,586 plays,9
Orion Bui,X-Mas Is You,Posted 8 years ago,996 plays,15
Orion Bui,AuTumn,Posted 9 years ago,475 plays,9
odayconhacthuii,Nắm Đôi Bàn Tay - Cover by Pay,Posted 3 months ago,"103,910 plays","1,002"
odayconhacthuii,Brooksie - Not Into You,Posted 3 months ago,"597,644 plays",15K
odayconhacthuii,WREN EVANS - Thích Em Hơi Nhiều,Posted 4 months ago,"4,156,332 plays",42.2K
odayconhacthuii,DEMO NGÀY VÀ ĐÊM - NOEN X PAWN,Posted 5 months ago,"13,970 plays",185
odayconhacthuii,Tôi Biết Em Không Biết - Kiên,Posted 1 year ago,"99,202 plays","1,641"
odayconhacthuii,"愛，籽，花 (Love, Seed, Flower) - 张钰 (Zhang Yu)",Posted 1 year ago,"20,434 plays",323
odayconhacthuii,Cánh Hồng Phai - Phạm Nguyên Ngọc Cover Guitar,Posted 1 year ago,"150,744 plays","1,118"
odayconhacthuii,Duyên trời lấy 2 || Cover guitar Nguyễn Thế Diện,Posted 1 year ago,"74,842 plays",665
Trí Beat,Cưới Thôi - Masew x Masiu x B Ray x TAP - Tik Tok,Posted 1 month ago,"320,086 plays","4,404"
Trí Beat,Người Em Cố Đô Remix - Cukak Remix - Rum ft Đaa - Tik Tok - Deep House,Posted 4 months ago,"343,396 plays","4,658"
Trí Beat,Muộn Rồi Mà Sao Còn Remix - Trí Beat Remix - Sơn Tùng M-TP - Deep House Chill Ke Tik Tok,Posted 6 months ago,"25,510 plays",275
Trí Beat,Muộn Rồi Mà Sao Còn - Sơn Tùng M-TP - Bản Full Audio Giật Mình Lần 1,Posted 6 months ago,"39,700 plays",151
Trí Beat,Bên Anh Đêm Nay Remix - DJ Hạnh Ketamin - Tik Tok - Vinahouse Hay Nhất,Posted 7 months ago,"5,406 plays",49
Trí Beat,Phải Chăng Em Đã Yêu Remix - Phong Max Remix - Juky San ft RedT - Deep House - Tik Tok,Posted 7 months ago,"17,638 plays",118
Trí Beat,DJ Waka Waka Remix Full Bass Indo Tik Tok,Posted 10 months ago,"4,730 plays",59
Trí Beat,Vầng Trăng Khóc Remix - Dj Long Nhật - Tik Tok - Vinahouse,Posted 11 months ago,"48,449 plays",493
Trí Beat,Bản Tình Ca Ngọt Ngào Nhất Remix - ProgHouse Remix - Tik Tok,Posted 11 months ago,"2,164 plays",30
Trí Beat,Chuyện Rằng - Thịnh Suy - CUKAK Remix - Tik Tok - Deep House,Posted 11 months ago,"8,660 plays",118
Trí Beat,Legend Boy - How cute!  feat. SK MTXF x ไกด์ ฟิสิกส์ - Lofi Chill Tik Tok,Posted 11 months ago,"1,570 plays",26
Trí Beat,Comethru Remix - Thành Drake Remix - Jeremy Zucker  - Deep House - Tik Tok,Posted 11 months ago,"12,801 plays",128
Trí Beat,Dancing With Your Ghost 2020 - ARS Remix - Tik Tok,Posted 11 months ago,"121,039 plays","1,460"
fishy,fishy ft Trí Dũng - Forget me now,Posted 6 months ago,"1,463,981 plays",16.8K
fishy,fishy ft Trí Dũng - 5-minute date,Posted 10 months ago,"107,306 plays","1,399"
fishy,fishy ft Trí Dũng - After love,Posted 11 months ago,"82,038 plays","1,133"
fishy,fishy ft Trí Dũng - White rain(intro),Posted 11 months ago,"25,797 plays",270
fishy,fishy - The clouds,Posted 1 year ago,"64,447 plays",758
fishy,fishy - My mona lisa,Posted 1 year ago,"129,118 plays","1,412"
DARLING,Nằm Ngủ Em Ru - Bích Phương ( DARLING REMIX ) TIKTOK,Posted 1 day ago,288 plays,10
DARLING,Ái Nộ - Masew x Khoi Vu( Vinniedepooh ft Darling remix ) Hot TikTok,Posted 27 days ago,"538,676 plays","6,438"
DARLING,Chờ Lời Anh Nói – Ivy Ft Crou ( Lofi Ver By DARLING ),Posted 1 month ago,"7,099 plays",95
DARLING,Mùi Hương Em Nồng Say - Văn Mai Hương ( DARLING REMIX ) / TikTok,Posted 1 month ago,"113,820 plays","1,206"
DARLING,Cưới Thôi - Masew x Masiu x B Ray x TAP,Posted 1 month ago,"56,123 plays",445
DARLING,YÊU LÀ CƯỚI - PHÁT HỒ X2X ( LOFI VER BY DARLING ),Posted 1 month ago,"203,087 plays","2,171"
DARLING,Dịu Dàng Em Đến - ERIK x DARLING( Lofi Version ),Posted 2 months ago,"149,452 plays","1,825"
DARLING,DẠ VŨ ( LOFI VER BY DARLING ) - TĂNG DUY TÂN (BAE),Posted 2 months ago,"94,353 plays",677
DARLING,3107-3 (Lofi x Chill ke) / W/n x Dương x Nâu x Titie ( DARLING REMIX ),Posted 3 months ago,"197,599 plays",420
DARLING,THỨC GIẤC - DaLAB ( DARLING REMIX ) /TIKTOK,Posted 3 months ago,"282,610 plays","1,302"
DARLING,ĐẮM - XESI x RICKY STAR ( DARLING REMIX ),Posted 3 months ago,"30,888 plays",274
DARLING,LẦN HẸN HÒ ĐẦU TIÊN - HUYỀN TÂM MÔN (DARLING REMIX),Posted 4 months ago,"21,968 plays",227
DeeYouSee,Midnight Harmony,Posted 12 days ago,205 plays,2
DeeYouSee,All I Need,Posted 12 days ago,26 plays,1
DeeYouSee,Together,Posted 12 days ago,13 plays,1
DeeYouSee,Crowded City,Posted 12 days ago,10 plays,1
DeeYouSee,Memories,Posted 12 days ago,70 plays,1
DeeYouSee,Someone You Loved (Lofi Ver.) [feat. Shalom Margaret],Posted 15 days ago,201 plays,6
DeeYouSee,Stay (Lofi Ver.) - Alphasvara X DeeYouSee,Posted 16 days ago,225 plays,18
DeeYouSee,Một Cú Lừa - PnP Band x DeeYouSee (ft. haiguitaristgiaumat),Posted 24 days ago,65 plays,5
DeeYouSee,anh danh roi nguoi yeu nay (Lofi Ver.) - DeeYouSee x Lam Lam [Demo],Posted 25 days ago,"1,567 plays",16
DeeYouSee,Payphone (Lofi Ver.) - Alphasvara X DeeYouSee [Remastered Version],Posted 1 month ago,791 plays,24
DeeYouSee,/vi em da khoc that nhieu tu lan yeu dau tien.../ - Chi x DeeYouSee,Posted 1 month ago,992 plays,15
DeeYouSee,Orange x Monotape - Em Hát Ai Nghe (DeeYouSee Edit),Posted 1 month ago,621 plays,9
DeeYouSee,Your Smile (Lofi Type Beat) - DeeYouSee,Posted 4 months ago,840 plays,13
DeeYouSee,7 Years (Lofi Ver.) - Alphasvara X DeeYouSee (ft. Conor Maynard),Posted 4 months ago,"2,213 plays",36
DeeYouSee,Cheating On You (Lofi Ver.) - Alphasvara X DeeYouSee,Posted 4 months ago,"85,298 plays",907
DeeYouSee,Peaches (Lofi Ver.) - Alphasvara & DeeYouSee,Posted 4 months ago,"2,216 plays",39
DeeYouSee,Yêu Được Không (Lofi Ver.) - Huy Bơ X DeeYouSee,Posted 4 months ago,"19,858 plays",110
DeeYouSee,Mộng Chiều Xuân (Lofi Ver.) - Huy Bơ X DeeYouSee ft. Lệ Thu,Posted 4 months ago,511 plays,11
DeeYouSee,Tháng Năm ﹝Freak D Remix & Slowed + Remastered by DeeYouSee ﹞- Soobin Hoàng Sơn,Posted 5 months ago,"543,946 plays","2,358"
DeeYouSee,It's You (Lofi Ver.) - DeeYousee & Alphasvara,Posted 5 months ago,939 plays,18
DeeYouSee,Dành Cho Em (Lofi Ver.) - Zoth & DeeYouSee,Posted 5 months ago,649 plays,22
DeeYouSee,Comethru (Lofi Ver.) - Alphasvara & DeeYouSee,Posted 5 months ago,"4,339 plays",55
DeeYouSee,Ocean Eyes (Lofi Ver.) - Alphasvara & DeeYouSee,Posted 5 months ago,911 plays,23
DeeYouSee,Heartbreak Anniversary (Lofi Ver.) - Alphasvara X DeeYouSee,Posted 5 months ago,"3,016 plays",58
DeeYouSee,Kém Duyên (Lofi Ver.) - DeeYouSee X Minh Khôn,Posted 6 months ago,"7,394 plays",73
DeeYouSee,Talking To The Moon (Lofi Ver.) - Alphasvara & DeeYouSee,Posted 6 months ago,"2,501 plays",51
DeeYouSee,"Phía Sau Một Cô Gái (Lofi Ver.) - Luxofons, DeeYouSee ft. Soobin Hoàng Sơn",Posted 6 months ago,"22,690 plays",135
DeeYouSee,"Chac Ai Do Se Ve (Lofi Ver.) - DeeYouSee, Till17, Hương Ly",Posted 8 months ago,"191,544 plays",333
buitruonglinh,Du Cho Mai Ve Sau (acoustic AUDIO),Posted 11 months ago,"2,575,967 plays",19.3K
buitruonglinh,Dù Cho Mai Về Sau,Posted 11 months ago,"7,654,348 plays",69.8K
buitruonglinh,Anh đứng ở đây từ giờ tới mai,Posted 1 year ago,"47,391 plays",659
buitruonglinh,Đường Tôi Chở Em Về ( Guitar Acoustic - Live Session ) - buitruonglinh,Posted 1 year ago,"146,958 plays","1,777"
buitruonglinh,Dù Cho Mai Về Sau (demo),Posted 1 year ago,"1,111,325 plays","9,523"
buitruonglinh,Dại (Demo),Posted 2 years ago,"33,715 plays",501
VRT,Em Là Hoàng Hôn - Vang x Cloud5 ft Quang Huy | VRT remix,Posted 21 days ago,"103,667 plays","1,606"
VRT,"nit, sing - ôm em lần cuối | vrt lofi ver.",Posted 1 month ago,"377,359 plays","4,476"
VRT,"HURRYKNG, HIEUTHUHAI, MANBO - 'HẸN GẶP EM DƯỚI ÁNH TRĂNG' | (VRT REMIX)",Posted 1 month ago,"246,058 plays","1,502"
VRT,DẠ VŨ |(BAE)TĂNG DUY TÂN X (BAE)VRT|(Remix),Posted 2 months ago,"552,360 plays","4,389"
VRT,‘có hẹn với thanh xuân’ (vrt rnb ver.) - monstar,Posted 3 months ago,"330,237 plays","1,684"
VRT,Da LAB - Thức giấc (VRT Remix),Posted 3 months ago,"303,367 plays",907
VRT,SAO ANH CHƯA VỀ NHÀ - AMEE (ft. RICKY STAR) | VRT Remix,Posted 3 months ago,"88,321 plays",474
VRT,MÊ CHỮ Ê Ê Ê | JENA ft Bofie (VRT Remix),Posted 3 months ago,577 plays,14
VRT,TÌNH BẠN DIỆU KỲ - AMEE x RICKY STAR x LĂNG LD (VRT remix),Posted 5 months ago,"38,148 plays",334
VRT,LIKE MEDICINE ft. HUYTUNE,Posted 5 months ago,252 plays,4
VRT,80s Remix: 2+3=5 - T.R.I x Cammie,Posted 6 months ago,"1,933 plays",24
VRT,MÌNH ANH NƠI NÀY - NIT ft. SING | VRT lofi ver.,Posted 7 months ago,"304,635 plays","2,652"
VRT,T.R.I - I DON'T NEED YOU ANYMORE | VRT Remix,Posted 7 months ago,"1,870 plays",32
VRT,B'Miles Away - Bring Me Back (VRT Remix),Posted 9 months ago,"2,907 plays",50
VRT,"TOULIVER x BINZ - ""BIGCITYBOI"" (VRT & CM1X REMIX)",Posted 1 year ago,"119,746 plays",896
VRT,"2+3=5 - T.R.I, Cammie (VRT RMX)",Posted 1 year ago,"2,062 plays",19
VRT,NOI EM MUON TOI - HOAPROX x XESI | VRT x DEYE REMIX,Posted 2 years ago,"41,899 plays",330
VRT,Roy P ft Magazine - Run Away ( Prod. VRT ),Posted 3 years ago,"103,769 plays",431
VRT,TeamV - Bình Yên Nơi Anh (VRT X CM1X Remix),Posted 3 years ago,"25,297 plays",224
VRT,Cho Anh Instrumental (Free download),Posted 3 years ago,"2,613 plays",38
VRT,Cùng Anh Instrumental (Free download),Posted 3 years ago,"6,817 plays",72
VRT,VRT & COX - Comeback (Original mix),Posted 3 years ago,"3,634 plays",27
VRT,Cùng Anh - Ngọc Dolil x VRT,Posted 3 years ago,"2,022,315 plays",17.4K
VRT,ĐÃ LỠ YÊU EM NHIỀU - JustaTee ( VRT X C.A.O Remix ),Posted 4 years ago,"130,134 plays",972
Anh Minh,Làm người luôn yêu em - Sơn Tùng MTP __ COVER  by  REGINA,Posted 19 days ago,258 plays,6
Anh Minh,Đạt G - Ngọc Ngà (Lyric Video),Posted 1 month ago,"13,444 plays",81
Anh Minh,Du mai co bao giong ngap troi,Posted 6 months ago,"615,912 plays","2,659"
Anh Minh,em di xa anh qua slowed,Posted 7 months ago,"2,286 plays",34
Anh Minh,Muốn Nói Với Em slowed,Posted 7 months ago,"16,760 plays",223
Anh Minh,- nếu một ngày không xa  Giang ft QNT  Lofi Remix by DXPHONG,Posted 7 months ago,"3,032 plays",43
Anh Minh,tại sao em buồn hãy nói đi người ơi lofi ver by Roll PL  Sóc Nâu  Dưa Hấu  Quyên,Posted 7 months ago,"54,094 plays",288
Anh Minh,xin s l o w e d đạt g b ray masew,Posted 7 months ago,"4,704 plays",27
Anh Minh,tinh minh phai phoi,Posted 8 months ago,"1,123 plays",12
Anh Minh,sao em khong bat may,Posted 8 months ago,"14,789 plays",103
